Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(?t),Magnetic field Y(?t),Magnetic field Z(?t),Temperature(?),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:33:04.759,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.011,0.019,1.01,0.244,0.183,-16.724,-0.313,0.033,-52.652,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.759,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.005,0,1.003,-0.61,-1.404,-16.357,-0.308,0.033,-52.987,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.048,0.025,0.953,2.014,-1.099,48.584,-2.483,-4.856,75.086,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.063,0.058,1.004,1.953,-1.648,47.974,-2.521,-4.894,76.047,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.785,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.01,1.116,1.972,5.066,3.54,19.043,0.038,1.818,-21.423,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.785,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.041,1.103,1.987,2.625,2.808,19.653,0.132,1.67,-21.05,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.788,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.01,-0.026,1.009,0.671,2.686,-15.991,-0.313,0.033,-53.311,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.788,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.012,0.002,1.002,-0.366,-1.77,-16.174,-0.302,0.077,-53.63,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.792,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.016,0.102,0.957,0,0.977,19.409,1.252,-0.324,-22.89,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.792,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.032,0.079,1.048,0,0.61,19.958,1.247,-0.341,-22.495,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.795,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.07,0.014,1.012,1.77,-0.732,48.035,-2.565,-4.916,77.009,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.795,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.07,0.034,1.007,1.892,-0.671,48.523,-2.609,-4.933,77.981,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.815,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,0.019,1.133,1.973,-2.625,-0.854,20.386,0.137,1.467,-20.687,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.815,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.023,1.105,1.992,-2.93,-1.953,20.447,0.11,1.236,-20.341,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.818,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.002,-0.002,0.981,-0.061,-0.793,-15.93,-0.308,0.049,-53.954,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.818,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.008,-0.021,1.017,0,0.488,-15.808,-0.308,0.049,-54.272,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.822,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.041,0.117,0.999,-0.427,0.977,20.386,1.236,-0.352,-22.088,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.822,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.014,0.078,1.011,-0.427,0.732,20.691,1.225,-0.368,-21.671,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.826,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.046,0.033,1.011,2.014,0,48.584,-2.648,-4.944,78.953,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.826,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.058,0.012,0.979,1.953,0.061,49.377,-2.692,-4.944,79.942,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.845,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.017,1.075,1.985,1.892,3.174,20.996,0.148,1.066,-19.957,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.845,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.012,1.118,1.98,2.93,3.296,21.179,0.231,0.923,-19.55,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.853,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.036,0.084,0.977,-0.122,0.854,21.179,1.219,-0.379,-21.248,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.853,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.015,0.105,0.953,0.061,1.343,21.423,1.214,-0.385,-20.819,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.855,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.072,0.042,0.979,2.319,-0.61,48.889,-2.73,-4.96,80.92,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.855,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.056,0.028,0.99,2.258,-1.465,49.316,-2.763,-4.999,81.909,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.905,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.008,1.1,1.996,-1.465,-0.793,21.484,0.242,0.72,-19.166,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.905,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.011,1.089,1.981,-0.488,0.183,21.545,0.253,0.516,-18.787,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.909,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0,0.006,1.006,-0.488,-1.526,-15.869,-0.308,0.055,-54.586,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.909,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.01,-0.007,0.997,0.366,0.671,-15.259,-0.313,0.044,-54.904,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.909,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.003,-0.017,0.996,-0.244,-0.122,-15.259,-0.302,0.06,-55.206,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.909,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.004,0.005,1,-0.244,-0.61,-15.076,-0.308,0.06,-55.514,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.913,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.028,0.091,1.022,0.488,1.099,21.545,1.219,-0.39,-20.385,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.913,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.04,0.093,1.015,-0.122,0.916,21.79,1.214,-0.401,-19.951,0,-3211.264,0,25.26,0.97293,0.03452,-0.02344,-0.22714
 16:33:04.915,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.062,0.036,1.014,2.136,-1.709,49.011,-2.802,-5.032,82.892,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.915,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.079,0.024,1.012,2.075,-0.671,49.072,-2.845,-5.048,83.875,0,-3211.264,0,24.06,-0.83597,-0.03683,0.02539,-0.54684
 16:33:04.935,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.027,1.134,1.979,2.808,3.052,22.095,0.313,0.352,-18.375,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.935,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.005,1.124,1.994,-1.953,-0.427,22.644,0.313,0.148,-17.974,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.939,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.009,-0.013,1.017,0,-0.122,-14.893,-0.308,0.06,-55.811,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.939,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0,-0.005,0.999,0.122,0.122,-14.832,-0.308,0.066,-56.107,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:04.941,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.025,0.11,1.01,-0.427,1.038,22.4,1.203,-0.412,-19.501,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:04.941,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.015,0.087,1.007,-0.366,0.854,22.888,1.192,-0.428,-19.045,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:04.945,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.058,0.011,0.992,2.258,-0.122,49.927,-2.884,-5.054,84.875,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:04.945,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.056,0.024,1,2.502,0,50.11,-2.922,-5.059,85.88,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:04.965,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.005,1.073,1.993,-4.883,-2.075,23.01,0.253,-0.088,-17.584,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.965,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.027,1.088,1.98,5.981,5.798,22.888,0.33,-0.225,-17.139,0,-3211.264,0,24.47,0.94977,0.2348,-0.02267,-0.20544
 16:33:04.972,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.016,0.099,0.963,-0.427,0.854,23.071,1.181,-0.439,-18.583,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:04.972,d2:5a:50:4a:21:12, 2015-01-01 00:07:31.785,0.025,0.096,1.027,-0.305,1.343,23.132,1.176,-0.445,-18.122,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.025,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,0.004,1.11,1.963,2.441,2.869,23.071,0.412,-0.368,-16.699,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.025,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.565,-0.016,1.102,2.019,-4.395,-3.296,23.254,0.368,-0.604,-16.309,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.027,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.01,-0.003,0.994,-0.366,-0.977,-14.343,-0.308,0.071,-56.404,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:05.027,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.013,0,1.003,0,-0.366,-14.282,-0.308,0.066,-56.689,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:05.029,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.002,0,1,0,-0.061,-14.038,-0.308,0.066,-56.975,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:05.029,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0,-0.007,1.003,0.488,1.648,-13.428,-0.302,0.082,-57.25,23.814,3190.978,58.604,23.18,0.90491,-0.00482,-0.00757,-0.42542
 16:33:05.031,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.035,0.1,0.963,-0.122,1.404,23.315,1.17,-0.445,-17.655,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.031,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.018,0.095,1.025,0.061,0.488,23.438,1.165,-0.461,-17.188,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.035,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.066,0.049,1,2.136,0,50.11,-2.961,-5.059,86.885,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.035,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.053,0.029,0.971,1.953,-0.916,49.744,-3.005,-5.076,87.88,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.035,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.062,0.025,1,1.892,-1.038,49.927,-3.049,-5.098,88.874,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.035,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:30.980,0.083,0.03,1.007,1.953,-0.305,49.805,-3.093,-5.114,89.874,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.055,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.034,1.088,1.985,0.427,1.221,23.56,0.363,-0.813,-15.892,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.055,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.018,1.111,1.923,3.052,3.784,23.499,0.417,-0.961,-15.447,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.057,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.006,-0.016,1.016,-0.61,-1.892,-13.916,-0.297,0.104,-57.524,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.057,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0.022,-0.003,1.006,-0.244,-1.16,-13.489,-0.302,0.088,-57.799,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.061,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.015,0.095,0.99,-0.427,1.16,23.621,1.154,-0.472,-16.71,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.061,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.042,0.104,0.98,-0.671,1.587,23.926,1.143,-0.467,-16.232,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.065,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.068,0.016,0.983,2.075,-0.427,49.622,-3.137,-5.12,90.873,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.065,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.035,0.008,1.004,2.075,-1.16,50.537,-3.181,-5.131,91.873,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.085,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,0.016,1.14,2.042,2.747,3.662,24.353,0.483,-1.104,-14.985,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.085,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.012,1.081,2.015,-3.113,-1.709,24.719,0.456,-1.324,-14.551,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.092,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.043,0.102,1.003,0.061,1.221,24.658,1.137,-0.472,-15.738,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.092,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,-0.012,0.075,1.011,-0.488,0.977,24.78,1.126,-0.489,-15.244,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.094,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.062,0.012,1.007,2.563,-0.183,50.903,-3.224,-5.147,92.884,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.094,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.084,0.066,0.992,2.075,0.061,50.11,-3.263,-5.142,93.9,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.118,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,0,0.003,0.984,0.244,0.366,-13.367,-0.297,0.088,-58.068,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.118,d2:d6:ae:79:8c:70, 2015-01-01 00:07:27.685,-0.006,-0.018,1.003,0,0.305,-13.306,-0.297,0.099,-58.332,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.148,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.006,-0.003,1.018,-0.854,-1.709,-12.817,-0.302,0.093,-58.596,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.148,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.012,-0.005,0.994,0.671,1.587,-12.146,-0.302,0.099,-58.843,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.152,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.017,0.101,1.006,-0.732,0.671,24.597,1.11,-0.505,-14.755,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.152,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.038,0.117,0.932,-0.61,1.404,24.231,1.093,-0.5,-14.266,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.154,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.074,0.024,0.967,1.526,-0.793,49.255,-3.301,-5.142,94.9,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.154,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.028,-0.009,0.989,1.953,-2.93,50.293,-3.351,-5.158,95.894,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.175,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.025,1.062,1.963,-4.456,-0.854,24.658,0.368,-1.549,-14.123,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.175,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.022,1.082,1.947,2.625,2.258,24.17,0.423,-1.708,-13.678,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.175,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.01,1.167,2.021,3.784,3.174,24.475,0.5,-1.857,-13.217,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.175,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,0.006,1.059,2.01,-5.188,-2.319,25.208,0.396,-2.104,-12.794,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.177,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.012,-0.012,1.017,-0.061,-0.427,-12.573,-0.297,0.115,-59.09,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.177,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.001,0.008,1.004,-0.549,-1.77,-12.512,-0.302,0.099,-59.343,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.183,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.018,0.095,1.045,0.793,1.099,24.963,1.11,-0.511,-13.766,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.183,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.037,0.076,1.023,-0.061,0.61,25.146,1.104,-0.527,-13.266,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.185,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.078,0.042,1.064,2.075,-0.305,49.805,-3.395,-5.202,96.899,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.185,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.087,0.013,0.982,1.892,1.343,49.866,-3.439,-5.191,97.899,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.205,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.015,1.07,1.915,1.343,2.502,24.658,0.417,-2.263,-12.332,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.205,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.041,1.159,1.998,5.432,4.944,25.208,0.522,-2.379,-11.843,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.211,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.031,0.115,0.976,-1.831,1.648,24.841,1.066,-0.522,-12.766,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.211,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.01,0.097,0.963,-0.366,0.916,25.696,1.055,-0.538,-12.255,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.239,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,-0.001,-0.017,1.007,0.183,1.038,-11.658,-0.302,0.099,-59.584,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.239,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.03,-0.02,1.01,0.305,0.671,-12.024,-0.297,0.126,-59.821,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.246,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.051,-0.013,0.953,2.258,-1.099,51.147,-3.483,-5.164,98.904,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.246,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.043,0.035,1.011,2.808,-1.953,50.537,-3.527,-5.186,99.926,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.265,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,0.011,1.087,2.039,-1.648,0.671,26.184,0.478,-2.576,-11.371,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.265,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.006,1.086,1.948,-0.305,-0.061,25.879,0.467,-2.785,-10.915,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.269,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.001,0.016,0.981,-0.793,-2.686,-12.207,-0.302,0.11,-60.062,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.269,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,-0.021,-0.012,1.011,0.305,1.099,-11.597,-0.308,0.099,-60.298,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.273,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.05,0.085,1.03,0.183,1.221,26.245,1.055,-0.544,-11.728,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.273,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.018,0.09,1.002,-0.549,1.587,26.001,1.038,-0.544,-11.206,0,-3211.264,0,25.26,0.98474,0.035,-0.02307,-0.16858
 16:33:05.274,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.063,0.008,1.004,2.258,-0.732,50.964,-3.56,-5.208,100.942,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.274,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.102,0.024,1.003,1.892,-0.366,51.575,-3.604,-5.208,101.964,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.295,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.033,1.082,1.979,-0.671,1.709,26.123,0.445,-2.961,-10.437,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.295,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,-0.02,1.111,2.012,2.38,2.258,26.123,0.478,-3.126,-9.959,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
 16:33:05.298,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.008,-0.007,1.005,-0.122,0.488,-11.414,-0.302,0.121,-60.529,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.298,d2:d6:ae:79:8c:70, 2015-01-01 00:07:28.130,0.017,-0.001,0.996,0,-0.671,-11.047,-0.302,0.126,-60.754,23.814,3190.978,58.604,23.18,0.88062,-0.00476,-0.00665,-0.47366
 16:33:05.302,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.01,0.09,1.004,-0.671,0.916,26.306,1.022,-0.56,-10.679,0,-3211.264,0,25.26,0.99417,0.03506,-0.02158,-0.09915
 16:33:05.302,d2:5a:50:4a:21:12, 2015-01-01 00:07:32.140,0.029,0.132,0.957,-0.61,1.038,26.306,1.005,-0.566,-10.157,0,-3211.264,0,25.26,0.99417,0.03506,-0.02158,-0.09915
 16:33:05.305,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.061,0.01,0.972,1.953,-0.916,50.72,-3.653,-5.208,102.997,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.305,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:31.340,0.037,0.014,1.016,2.014,-1.648,51.636,-3.702,-5.219,104.019,0,-3211.264,0,24.06,-0.74557,-0.03796,0.02603,-0.66476
 16:33:05.327,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:32.920,0.002,1.132,1.978,-1.282,0.854,26.489,0.439,-3.312,-9.481,0,-3211.264,0,24.47,0.96008,0.23712,-0.03723,-0.14328
