Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 09:58:16.029,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.579, -0.034, 0.72, 0.305, 61.34, 0,,,,,,, 62.238, -52.103, 9.278, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:16.104,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.309, -0.002, 0.918, 0.244, -35.645, 0,,,,,,, -90.428, 6.718, -13.403, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.149,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.492, -0.035, 0.784, 0.305, 60.669, 0,,,,,,, 62.578, -45.917, 7.921, -63.504, 44.198, 19.208, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:16.163,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.27, -0.002, 0.926, 0.244, -36.682, 0,,,,,,, -90.412, 4.982, -13.458, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.165,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.251, -0.003, 0.938, 0.305, -36.926, 0,,,,,,, -90.396, 3.214, -13.508, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.165,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.208, -0.002, 0.945, 0.305, -37.903, 0,,,,,,, -90.374, 1.412, -13.563, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.193,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.174, 0, 0.954, 0.366, -38.635, 0,,,,,,, -90.357, -0.439, -13.612, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.239,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.4, -0.033, 0.845, 0.305, 61.34, 0,,,,,,, 62.825, -39.765, 6.823, -20.286, 17.052, -29.498, 23.17, 0.61407, 0.11148, -0.77341, 0.11053,
 09:58:16.254,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.14, -0.001, 0.96, 0.305, -38.818, 0,,,,,,, -90.335, -2.313, -13.667, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.283,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.091, -0.002, 0.967, 0.366, -38.879, 0,,,,,,, -90.319, -4.186, -13.716, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.344,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.064, -0.001, 0.972, 0.305, -38.757, 0,,,,,,, -90.297, -6.075, -13.771, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.360,d2:5a:50:4a:21:12, 2024-09-04 09:58:10.631, 0.295, -0.034, 0.895, 0.305, 61.035, 0,,,,,,, 63.012, -33.591, 5.993, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.404,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, -0.025, -0.002, 0.976, 0.366, -38.513, 0,,,,,,, -90.28, -7.954, -13.815, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.420,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, 0.191, -0.033, 0.929, 0.305, 61.829, 0,,,,,,, 63.149, -27.367, 5.438, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.434,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.005, -0.001, 0.98, 0.427, -37.231, 0,,,,,,, -90.264, -9.811, -13.854, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.495,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.041, -0.001, 0.981, 0.366, -36.743, 0,,,,,,, -90.242, -11.624, -13.892, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.525,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.075, 0, 0.982, 0.366, -35.034, 0,,,,,,, -90.225, -13.387, -13.931, 9.604, 67.326, -38.514, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.539,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, 0.075, -0.032, 0.957, 0.244, 62.195, 0,,,,,,, 63.248, -21.127, 5.202, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.614,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.102, -0.002, 0.982, 0.244, -33.203, 0,,,,,,, -90.209, -15.073, -13.958, -17.346, 64.680, -40.474, 23.35, 0.94614, 0.0311, 0.30411, -0.10605,
 09:58:16.629,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.031, -0.031, 0.966, 0.305, 62.195, 0,,,,,,, 63.32, -14.821, 5.284, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.674,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.129, 0, 0.981, 0.305, -30.64, 0,,,,,,, -90.198, -16.65, -13.986, -17.346, 64.680, -40.474, 23.35, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.674,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.159, 0, 0.981, 0.366, -28.503, 0,,,,,,, -90.192, -18.133, -14.008, -17.346, 64.680, -40.474, 23.35, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.734,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.174, 0, 0.979, 0.244, -25.391, 0,,,,,,, -90.176, -19.495, -14.019, -17.346, 64.680, -40.474, 23.35, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.749,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.138, -0.031, 0.969, 0.183, 62.134, 0,,,,,,, 63.358, -8.536, 5.57, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.824,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:10.854, 0.2, 0, 0.978, 0.366, -22.705, 0,,,,,,, -90.165, -20.715, -14.03, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.839,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.244, -0.03, 0.961, 0.244, 61.096, 0,,,,,,, 63.375, -2.263, 6.037, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:16.854,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.207, 0.001, 0.975, 0.244, -19.531, 0,,,,,,, -90.154, -21.808, -14.035, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.885,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.228, 0.001, 0.973, 0.122, -16.968, 0,,,,,,, -90.143, -22.758, -14.035, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.943,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.232, 0, 0.971, 0.122, -13.062, 0,,,,,,, -90.143, -23.56, -14.03, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:16.958,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.338, -0.031, 0.943, 0.244, 61.768, 0,,,,,,, 63.369, 4.032, 6.592, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.003,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.243, 0.001, 0.97, 0.122, -10.742, 0,,,,,,, -90.137, -24.208, -14.019, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.018,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.444, -0.029, 0.918, 0.244, 61.523, 0,,,,,,, 63.342, 10.322, 7.163, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.064,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.247, 0.001, 0.969, 0.122, -7.019, 0,,,,,,, -90.132, -24.719, -14.002, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.093,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.248, 0, 0.968, 0.061, -4.578, 0,,,,,,, -90.126, -25.076, -13.986, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.123,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.25, 0.003, 0.967, 0, -0.977, 0,,,,,,, -90.126, -25.291, -13.958, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.138,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.538, -0.028, 0.868, 0.244, 62.988, 0,,,,,,, 63.292, 16.71, 7.482, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.214,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.245, 0, 0.967, 0, 1.16, 0,,,,,,, -90.126, -25.367, -13.931, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.230,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.646, -0.029, 0.814, 0.183, 63.354, 0,,,,,,, 63.237, 23.071, 6.707, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.244,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.237, 0.001, 0.967, 0, 4.7, 0,,,,,,, -90.126, -25.307, -13.903, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.304,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.231, 0.001, 0.968, -0.061, 6.592, 0,,,,,,, -90.126, -25.115, -13.865, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.334,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.22, 0.001, 0.97, -0.061, 9.644, 0,,,,,,, -90.126, -24.807, -13.832, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.348,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.723, -0.028, 0.737, 0.183, 62.073, 0,,,,,,, 63.193, 29.487, 3.999, -20.286, 17.052, -29.498, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.423,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.205, 0, 0.97, -0.122, 11.353, 0,,,,,,, -90.132, -24.384, -13.788, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.439,d2:5a:50:4a:21:12, 2024-09-04 09:58:11.851, -0.788, -0.028, 0.666, 0.244, 62.134, 0,,,,,,, 63.166, 35.788, -0.198, 28.028, 2.058, -33.320, 23.17, 0.96848, -0.00534, -0.2449, 0.0441,
 09:58:17.484,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.198, 0.002, 0.973, -0.122, 13.733, 0,,,,,,, -90.137, -23.857, -13.749, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.484,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.175, 0.001, 0.974, -0.122, 14.954, 0,,,,,,, -90.137, -23.242, -13.705, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.543,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.169, 0.002, 0.976, -0.122, 17.273, 0,,,,,,, -90.148, -22.522, -13.667, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.558,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.844, -0.028, 0.592, 0.183, 60.364, 0,,,,,,, 63.116, 42.034, -4.746, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:17.603,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.142, 0.001, 0.978, -0.183, 18.372, 0,,,,,,, -90.154, -21.731, -13.623, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.618,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.894, -0.027, 0.507, 0.183, 60.303, 0,,,,,,, 63.029, 48.252, -9.426, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:17.664,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.133, 0, 0.979, -0.122, 20.203, 0,,,,,,, -90.159, -20.852, -13.585, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.693,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.105, 0, 0.981, -0.244, 21.362, 0,,,,,,, -90.17, -19.913, -13.541, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.723,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.089, 0.001, 0.982, -0.183, 22.888, 0,,,,,,, -90.176, -18.896, -13.497, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.739,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.938, -0.026, 0.416, 0.183, 60.608, 0,,,,,,, 62.864, 54.47, -14.008, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:17.813,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.063, 0, 0.983, -0.183, 24.17, 0,,,,,,, -90.181, -17.82, -13.453, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.829,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.967, -0.026, 0.315, 0.305, 61.646, 0,,,,,,, 62.573, 60.727, -18.419, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:17.843,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.047, 0, 0.985, -0.244, 25.024, 0,,,,,,, -90.192, -16.688, -13.409, -17.346, 64.680, -40.474, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.904,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, 0.016, 0.001, 0.985, -0.305, 26.306, 0,,,,,,, -90.198, -15.502, -13.365, -17.052, 64.484, -40.572, 23.39, 0.99228, -0.00269, -0.02161, -0.12173,
 09:58:17.934,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:12.194, -0.008, 0, 0.984, -0.244, 27.222, 0,,,,,,, -90.209, -14.266, -13.321, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:17.949,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -1, -0.026, 0.211, 0.244, 61.584, 0,,,,,,, 62.034, 66.989, -22.764, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.039,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -1.002, -0.026, 0.076, 0.183, 60.852, 0,,,,,,, 60.914, 73.301, -27.301, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.054,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.029, 0, 0.983, -0.305, 27.649, 0,,,,,,, -90.22, -12.991, -13.282, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.054,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.056, 0, 0.983, -0.305, 28.503, 0,,,,,,, -90.236, -11.695, -13.239, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.084,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.088, 0, 0.979, -0.305, 29.175, 0,,,,,,, -90.247, -10.344, -13.2, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.158,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.994, -0.025, -0.029, 0.244, 61.584, 0,,,,,,, 57.788, 79.568, -33.206, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.173,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.109, 0, 0.978, -0.305, 29.724, 0,,,,,,, -90.258, -8.965, -13.156, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.202,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.138, 0, 0.975, -0.305, 29.663, 0,,,,,,, -90.275, -7.564, -13.118, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.248,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.976, -0.026, -0.133, 0.244, 61.096, 0,,,,,,, 27.614, 85.622, -65.528, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.263,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.161, -0.001, 0.969, -0.305, 30.64, 0,,,,,,, -90.286, -6.141, -13.079, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.293,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.199, 0, 0.965, -0.305, 30.823, 0,,,,,,, -90.297, -4.691, -13.041, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.354,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.213, -0.001, 0.958, -0.305, 30.762, 0,,,,,,, -90.313, -3.224, -13.002, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.368,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.945, -0.025, -0.242, 0.183, 62.134, 0,,,,,,, -104.145, 81.996, 161.801, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.413,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.252, -0.001, 0.954, -0.305, 30.762, 0,,,,,,, -90.324, -1.763, -12.964, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.429,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.909, -0.024, -0.345, 0.244, 61.646, 0,,,,,,, -109.792, 75.723, 156.572, 28.028, 2.058, -33.320, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.474,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.27, 0, 0.946, -0.244, 30.884, 0,,,,,,, -90.335, -0.286, -12.925, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.504,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.302, 0, 0.94, -0.305, 30.762, 0,,,,,,, -90.346, 1.187, -12.892, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.534,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.335, -0.001, 0.93, -0.244, 30.457, 0,,,,,,, -90.357, 2.659, -12.854, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.549,d2:5a:50:4a:21:12, 2024-09-04 09:58:13.016, -0.86, -0.025, -0.449, 0.183, 61.401, 0,,,,,,, -111.33, 69.445, 156.912, 32.830, 7.154, 16.562, 23.17, 0.92258, 0.00027, 0.38425, -0.03329,
 09:58:18.624,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.353, -0.001, 0.918, -0.183, 30.334, 0,,,,,,, -90.368, 4.125, -12.821, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.638,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.8, -0.025, -0.544, 0.305, 61.157, 0,,,,,,, -112.011, 63.221, 159, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:18.654,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.382, -0.003, 0.912, -0.305, 29.846, 0,,,,,,, -90.379, 5.576, -12.794, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.714,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.399, -0.003, 0.899, -0.305, 29.419, 0,,,,,,, -90.39, 7.02, -12.766, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.744,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.43, -0.003, 0.891, -0.244, 29.175, 0,,,,,,, -90.406, 8.443, -12.739, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.759,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.735, -0.024, -0.632, 0.244, 60.547, 0,,,,,,, -112.385, 57.047, 161.829, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:18.833,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.443, -0.002, 0.878, -0.183, 28.259, 0,,,,,,, -90.417, 9.844, -12.717, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.848,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.654, -0.025, -0.716, 0.183, 59.875, 0,,,,,,, -112.621, 50.9, 165.026, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:18.865,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.472, -0.004, 0.868, -0.183, 28.137, 0,,,,,,, -90.428, 11.223, -12.689, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.894,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.49, -0.003, 0.854, -0.183, 27.466, 0,,,,,,, -90.439, 12.59, -12.667, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.954,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.51, -0.002, 0.844, -0.183, 27.161, 0,,,,,,, -90.45, 13.931, -12.645, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:18.968,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.566, -0.026, -0.787, 0.244, 60.303, 0,,,,,,, -112.78, 44.797, 168.354, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:19.014,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.532, -0.003, 0.83, -0.183, 26.245, 0,,,,,,, -90.461, 15.244, -12.623, -17.052, 64.484, -40.572, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:19.028,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.478, -0.025, -0.849, 0.183, 60.486, 0,,,,,,, -112.896, 38.661, 171.711, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:19.074,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.552, -0.003, 0.82, -0.244, 25.879, 0,,,,,,, -90.472, 16.534, -12.607, 7.546, 66.248, -39.200, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:19.104,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.568, -0.004, 0.806, -0.183, 24.475, 0,,,,,,, -90.483, 17.781, -12.585, 7.546, 66.248, -39.200, 23.39, 0.99323, 0, 0.00122, -0.11594,
 09:58:19.164,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:13.354, -0.585, -0.003, 0.795, -0.183, 23.682, 0,,,,,,, -90.5, 18.979, -12.568, 7.546, 66.248, -39.200, 23.39, 0.95276, 0.02869, 0.28369, -0.10416,
 09:58:19.178,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.379, -0.025, -0.907, 0.244, 60.181, 0,,,,,,, -112.978, 32.509, 175.018, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:19.224,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:14.544, -0.601, -0.004, 0.782, -0.244, 22.827, 0,,,,,,, -90.511, 20.132, -12.546, 7.546, 66.248, -39.200, 23.39, 0.95276, 0.02869, 0.28369, -0.10416,
 09:58:19.239,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.285, -0.025, -0.95, 0.244, 60.425, 0,,,,,,, -113.038, 26.444, 178.242, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
 09:58:19.254,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:14.544, -0.619, -0.004, 0.772, -0.244, 21.973, 0,,,,,,, -90.527, 21.259, -12.53, 7.546, 66.248, -39.200, 23.39, 0.95276, 0.02869, 0.28369, -0.10416,
 09:58:19.313,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:14.544, -0.627, -0.004, 0.758, -0.244, 20.752, 0,,,,,,, -90.544, 22.33, -12.513, 7.546, 66.248, -39.200, 23.39, 0.95276, 0.02869, 0.28369, -0.10416,
 09:58:19.343,ef:e4:2c:bf:73:a9, 2024-09-04 09:58:14.544, -0.647, -0.005, 0.75, -0.183, 19.836, 0,,,,,,, -90.555, 23.357, -12.502, 7.546, 66.248, -39.200, 23.39, 0.95276, 0.02869, 0.28369, -0.10416,
 09:58:19.358,d2:5a:50:4a:21:12, 2024-09-04 09:58:14.116, -0.182, -0.026, -0.989, 0.244, 60.303, 0,,,,,,, -113.082, 20.341, -178.643, 32.830, 7.154, 16.562, 23.17, 0.52972, 0.16519, 0.82336, -0.11853,
